13212,deltorro,232,2165,1,Romans,326310&c=35
13215,miki john,69,4229,1,Romans,396911&c=89
13218,stu101,200,2443,1,Romans,327913&c=2e
13226,Owen the great,85,3916,1,Romans,248674&c=98
13228,gryphongod,122,3283,1,Gauls,328907&c=aa
13234,pingpongman92,180,2633,1,Romans,242313&c=a8
13251,the elite,412,1121,2,Teutons,243915&c=4f|240706&c=44
13258,Galvanize1779,313,1596,1,Romans,378409&c=07
13263,davidhowe,113,3420,1,Teutons,318496&c=1e
13267,Julia Mled,344,1437,1,Romans,341724&c=87
13271,lakey7,266,1908,1,Romans,291871&c=97
13276,binky1234,184,2593,1,Romans,307281&c=16
13281,WOLFSBANE666,100,3673,1,Gauls,395324&c=b7
13283,Rolphy,167,2757,1,Romans,400893&c=6e
13285,the_leopard,234,2141,1,Romans,399283&c=9a
13294,jlr000,52,4669,1,Romans,370537&c=85
13306,UncleBebby,365,1343,1,Romans,243120&c=e8
13308,4321pingpong,55,4576,1,Romans,247948&c=fd
13309,Iaingrant,137,3099,1,Gauls,275226&c=9e
13310,monkeyman255,182,2613,1,Romans,312089&c=12
13319,rogueknight,122,3282,1,Romans,378544&c=20
13320,TheChizel,126,3228,1,Romans,299271&c=1a
13349,stringlegs,166,2772,1,Gauls,268654&c=19
13351,Sappho,359,1371,1,Romans,239890&c=87
13353,jake,158,2856,1,Romans,239090&c=65
13354,benliles3,188,2557,1,Teutons,291109&c=03
13358,lightdevils,87,3881,1,Romans,240734&c=92
13380,crazychic,412,1120,1,Romans,236699&c=92
13386,Smegshifter,148,2965,1,Romans,303877&c=25
13389,nico,69,4228,1,Romans,398534&c=69
13391,ozzy-k,117,3364,1,Romans,311089&c=1b
13393,Tobes,211,2338,1,Romans,357739&c=d2
13395,thequeen,283,1786,1,Teutons,239911&c=70
13399,treaclepuds,397,1185,1,Romans,259856&c=86
13401,james555,168,2751,1,Romans,352937&c=b0
13424,davidburns,80,4001,1,Romans,239101&c=d4
13429,marcj91,288,1765,1,Romans,277462&c=bf
13432,OIGames,107,3537,1,Romans,350536&c=53
13437,yoda1976,81,3986,1,Romans,325709&c=cb
13440,poisongirl13,121,3300,1,Gauls,398528&c=85
13442,Metrunk,370,1313,1,Romans,402514&c=17
13443,Khotyv,321,1552,1,Romans,401731&c=1f
13445,mr_prez07,101,3652,1,Romans,325504&c=ec
13453,Tamora,312,1599,1,Teutons,396855&c=5d
13458,Edstar1979,232,2164,1,Romans,327149&c=37
13463,shadowninja 909,184,2592,1,Romans,281490&c=d8
13466,shivanna,125,3242,1,Romans,351961&c=16
13470,fender,91,3804,1,Romans,322484&c=67
13476,Caruma,400,1171,2,Gauls,365722&c=ed|364921&c=2a
13483,cidred,102,3633,1,Gauls,334330&c=f5
13488,Nathanos,113,3419,1,Romans,317685&c=00
13495,Timon,326,1523,1,Gauls,342344&c=37
13497,ronsey,217,2282,1,Romans,384844&c=b0
13499,Drake,50,4735,1,Gauls,319112&c=f0
13501,The Big Dawg,219,2264,1,Romans,292849&c=fc
13502,bigdaddyD,385,1242,2,Romans,251124&c=32|249525&c=9b
13503,dave161,133,3136,1,Romans,335936&c=05
13507,xdante619,62,4383,1,Romans,364923&c=5b
13515,LYNX22,83,3954,1,Gauls,348919&c=41
13518,spartanjohn117,245,2053,1,Romans,332902&c=41
13520,Aqiuila,145,2999,1,Gauls,336104&c=de
13536,Brucy,336,1469,1,Teutons,261575&c=a1
13563,Cas,101,3651,1,Romans,379333&c=35
13564,Wally,300,1679,1,Romans,384845&c=c5
13567,Madbully,945,289,3,Teutons,369734&c=70|369731&c=80|368930&c=52
13568,Stoove,260,1950,1,Romans,251916&c=ce
13573,MeIsCool,62,4382,1,Romans,379222&c=7d
13584,badman_92,65,4315,1,Romans,284037&c=c7
13586,stugyramma,365,1342,2,Teutons,249480&c=29|255894&c=3a
13593,matty07,233,2153,1,Romans,252683&c=90
13596,Twister,68,4248,1,Gauls,375330&c=a3
13602,li long 100,83,3953,1,Gauls,395273&c=28
13608,Hell Reapers lV,56,4541,1,Romans,395276&c=e9
13612,Ant 69,77,4064,1,Gauls,259868&c=3b
13615,Summanus,123,3268,1,Teutons,244706&c=6a
13623,wild645,46,4840,1,Gauls,366376&c=23
13626,Eodred,307,1633,1,Gauls,239081&c=5b
13629,300spartans,158,2855,1,Romans,257585&c=d6
13631,racewilder,338,1461,1,Romans,372784&c=83
13634,The-truth,45,4868,1,Romans,361565&c=65
13636,prowsey,145,2998,1,Romans,381748&c=b0
13639,jay-z,100,3672,1,Romans,260658&c=76
13644,pinkers,288,1764,2,Gauls,368775&c=87|303077&c=fd
13646,Izipot666,54,4609,1,Romans,287066&c=89
13661,Nekka-Lucifer,196,2488,1,Romans,286264&c=d3
13667,Lanky,344,1436,1,Romans,281645&c=a8
13675,somewhereover,280,1805,2,Romans,359156&c=3b|358354&c=ce
13676,leanne21,303,1662,1,Romans,373745&c=27
13686,Fatibadus,216,2289,1,Romans,392942&c=ef
13696,Infinity,345,1430,1,Romans,359963&c=5b
13706,Kwinnsten,79,4017,1,Romans,277633&c=5e
13715,Jesus-Ninja,66,4293,1,Romans,392846&c=71
13731,Bigern,101,3650,1,Romans,248758&c=c7
13733,jamesyboi,140,3057,1,Romans,278258&c=e0
13738,turtle0816,152,2923,1,Teutons,393651&c=af
13741,Taliesin,146,2985,1,Gauls,256655&c=18
13742,dawn1806,119,3328,1,Romans,244748&c=a3
13750,Septimius,499,851,2,Romans,285464&c=05|224573&c=2b
13751,Cadfiel,378,1273,2,Romans,391342&c=99|393745&c=0c
13752,Outer Rim,301,1673,1,Gauls,263058&c=7c
13754,Drovac,81,3985,1,Romans,390437&c=18
13761,moodolf,270,1873,1,Gauls,258390&c=24
13765,OneSilly,379,1267,1,Romans,388148&c=b0
13775,Robert84,181,2624,1,Teutons,361653&c=6a
13776,alex,414,1109,1,Romans,327259&c=95
13786,Shinta,87,3880,1,Teutons,364035&c=da
13787,Kenshin,93,3777,1,Teutons,315933&c=73
13793,Moccabean,257,1976,1,Romans,333537&c=d9
13799,Tenman,416,1104,1,Gauls,287884&c=64
13800,jamma1971,266,1907,1,Gauls,330333&c=ab
13801,tommy_s1000,301,1672,1,Romans,286431&c=53
13803,oby123,137,3098,1,Romans,253490&c=a9
13808,skimp17,314,1591,1,Romans,390486&c=97
13809,scottterry,204,2392,1,Romans,264678&c=0e
13818,crump,366,1338,1,Gauls,351963&c=48
13821,TurrisFortis,140,3056,1,Gauls,259965&c=d9
13823,Vertigo,238,2112,1,Gauls,388062&c=fd
13829,Usagichan,291,1746,1,Romans,308074&c=34
13833,Vaenusia,294,1725,1,Romans,268796&c=ce
13838,Monkey R,309,1617,1,Romans,280821&c=f9
13840,Spitfire13,89,3849,1,Romans,394506&c=c6
13848,Hatchet Harry,133,3135,1,Romans,381621&c=82
13851,wholem,133,3134,1,Gauls,374534&c=aa
13855,Laura,177,2664,1,Teutons,247103&c=4f
13857,whirlpool,370,1312,1,Romans,251064&c=b9
13866,fulham,109,3496,1,Gauls,392141&c=5a
13871,Tiberius,125,3241,1,Romans,272024&c=5d
13872,preecey92,219,2263,1,Romans,298276&c=19
13876,Loki11,127,3216,1,Romans,371184&c=cd
13882,Chrissy,122,3281,1,Romans,238284&c=1a
13886,liveway,213,2320,1,Romans,373586&c=ae
13890,george92,102,3632,1,Romans,386419&c=bb
13891,slashmaster,172,2716,1,Romans,382406&c=af
13893,thoholco,99,3691,1,Romans,399268&c=68
13900,Zimbabve,567,721,2,Romans,366370&c=e8|369573&c=7c
13905,wastedmate,67,4275,1,Romans,290267&c=bd
13919,Thero,162,2815,1,Gauls,316901&c=fd
13921,jimmy_g17,295,1715,1,Gauls,380802&c=3f
13923,gus,127,3215,1,Gauls,367172&c=6f
13936,Puma Boy 16,131,3159,1,Teutons,243138&c=c0
13944,Boo,115,3399,1,Romans,401676&c=e5
13953,tbine,193,2520,1,Romans,346532&c=b4
13956,mr jesus,148,2964,1,Teutons,259193&c=8d
13957,huw7000,57,4511,1,Romans,395253&c=7d
13959,sir Stuart,427,1062,1,Romans,377744&c=10
13971,Custard,254,1993,1,Romans,303078&c=54
13978,hursty,88,3866,1,Romans,297672&c=c0
13980,WizMan,100,3671,1,Gauls,357741&c=9d
13985,ikkio_too,117,3363,1,Teutons,385748&c=88
13988,cosmidnight,236,2121,1,Romans,260654&c=97
13996,platty,135,3113,1,Teutons,332917&c=02
13998,Paris,497,855,2,Gauls,277459&c=26|269431&c=bb
14002,patriots,519,807,2,Romans,237507&c=26|231097&c=d6
14004,whiskey,48,4789,1,Teutons,239125&c=ff
14013,countryfan,177,2663,1,Gauls,371185&c=b0
14014,boingidy,182,2612,1,Romans,277460&c=d4
14025,galapagos,232,2163,1,Romans,270421&c=b4
14027,Krystal,627,597,2,Romans,262399&c=61|261597&c=e8
14032,Organic,261,1941,1,Gauls,320903&c=ec
14033,Chadius Ladius,284,1780,1,Romans,378397&c=e9
14035,bella,97,3723,1,Teutons,251173&c=be
14048,Sprinkle,178,2655,1,Gauls,311922&c=51
14071,Dragon117,128,3203,1,Romans,368791&c=b3
14079,DrewCorBlimey,40,4996,1,Romans,263069&c=92
14087,jjoshea,109,3495,1,Romans,379204&c=fe
14089,CROISS,119,3327,1,Romans,396903&c=7b
14090,lynz 2,41,4972,1,Romans,392914&c=63
14095,CobaltStargazer,219,2262,1,Romans,336115&c=8d
14099,i am ur god,234,2140,1,Teutons,396862&c=e0
14100,cd_007,218,2277,1,Romans,340724&c=3c
14103,Ashflek,116,3380,1,Romans,276659&c=e5
14123,Lil Christissy,144,3016,1,Romans,328707&c=82
14124,Constantine,272,1855,1,Romans,332919&c=1b
14133,Lord Drungar,238,2111,1,Romans,316100&c=63
14137,dolo,292,1738,1,Romans,353545&c=6f
14138,rybo,276,1833,1,Romans,303080&c=1f
14139,tiny0fairy,84,3935,1,Gauls,243063&c=2d
14148,reaper,193,2519,1,Romans,400125&c=f6
14153,Nerva,184,2591,1,Romans,365573&c=b1
14156,RichPrincess-x,186,2573,1,Romans,308089&c=72
14157,angieharad,251,2013,1,Gauls,245547&c=65
14158,Opus 1,50,4734,1,Gauls,250369&c=3b
14159,Houghton2892,149,2954,1,Romans,309688&c=64
14169,Boozer,955,282,3,Romans,383343&c=5e|426610&c=f5|427411&c=c6
14172,Addeh,245,2052,1,Romans,400926&c=81
14177,fly man,52,4668,1,Romans,339125&c=da
14195,john balck,34,5199,1,Romans,400130&c=f7
14196,Hoppo88,105,3573,1,Romans,361564&c=d0
14197,hell99,36,5137,1,Gauls,240726&c=56
14201,herbalist,233,2152,1,Romans,383344&c=72
14207,McQueen,227,2206,1,Gauls,391235&c=ba
14209,BrannieLuva,220,2255,1,Teutons,341528&c=ed
14214,FlameLord,51,4701,1,Teutons,265456&c=0e
14221,lordrusty,205,2387,1,Romans,374543&c=5a
14222,Dark Silence,146,2984,1,Romans,290459&c=cb
14223,julian kent,57,4510,1,Romans,336921&c=96
14225,chary567,56,4540,1,Gauls,302279&c=c9
14230,rocarne,326,1522,1,Romans,400064&c=a3
14231,corblimeyDrew,346,1424,1,Romans,347331&c=f4
14237,vyper 101,242,2076,1,Romans,239121&c=b8
14247,moni,37,5096,1,Gauls,279893&c=f3
14255,slof1,59,4450,1,Teutons,239912&c=12
14259,element5050,340,1454,1,Romans,267056&c=7c
14265,Jaggers,157,2864,1,Romans,251862&c=14
14266,caos,561,738,2,Romans,239920&c=f0|232711&c=aa
14271,Lord Anubis,102,3631,1,Romans,401683&c=8c
14273,yamaha,253,1999,1,Teutons,256657&c=61
14274,MrJ,77,4063,1,Teutons,348738&c=41
14276,Taz22,435,1030,2,Romans,240685&c=ee|237482&c=b2
14280,woopwoo,90,3829,1,Romans,276835&c=4a
14281,paul kidd,41,4971,1,Romans,362541&c=23
14287,Steel,54,4608,1,Gauls,240679&c=2b
14288,satansgril666,55,4575,1,Gauls,275229&c=71
14294,pablo_vx,354,1390,1,Gauls,386547&c=21
14296,zuluwarrior,636,586,2,Teutons,237493&c=11|236692&c=3a
14299,Lord Ruthven,298,1694,2,Romans,392842&c=78|395242&c=6d
14308,devon,111,3452,1,Romans,263132&c=c1
14310,beckem,70,4208,1,Romans,315274&c=8e
14320,LlanBobl,197,2476,1,Romans,299893&c=e7
14322,Blackwell,372,1300,1,Romans,271187&c=05
14327,Nada,382,1258,1,Romans,255139&c=42
14331,pORCer,341,1451,1,Romans,269469&c=de
14337,hinds,347,1418,2,Romans,378532&c=c1|378533&c=dd
14339,Fatdaddy,135,3112,1,Teutons,310481&c=00
14340,dano1,353,1396,1,Romans,248691&c=be
14341,looby,327,1516,1,Romans,249488&c=10
14344,shaQ,418,1099,1,Romans,376933&c=18
14345,J_Cunno,299,1688,1,Romans,377734&c=d7
14347,woop,56,4539,1,Gauls,389647&c=05
14348,KillRay,354,1389,1,Romans,247112&c=f7
14350,Dazzler,362,1360,1,Romans,356127&c=43
14352,Rudaga,301,1671,1,Romans,263187&c=b6
14355,im guna win,98,3705,1,Romans,260778&c=00
14364,garn,148,2963,1,Romans,268805&c=f4
14377,lazlong,314,1590,1,Gauls,244711&c=ef
14380,NannyWanny,436,1039,2,Gauls,390521&c=ea|387312&c=76
14383,fishey_bob,131,3158,1,Romans,284673&c=42
14392,Seren,335,1475,2,Gauls,249459&c=23|251867&c=58
14422,flow,173,2705,1,Teutons,404088&c=b2
14440,Giorge,316,1578,1,Romans,369576&c=67
14457,midget345,34,5198,1,Teutons,381744&c=33
14458,ultimate849,129,3187,1,Romans,267213&c=ea
14468,FX Smithy,115,3398,1,Romans,241470&c=e0
14473,baron_von_git,109,3494,1,Teutons,334519&c=ce
14477,CorDrewBlimey,37,5095,1,Romans,382550&c=71
14479,adamblaze,115,3397,1,Romans,240672&c=fe
14485,jspiteri,125,3240,1,Romans,359958&c=4d
14486,brett,205,2386,1,Romans,272020&c=ea
14490,heather1,69,4227,1,Gauls,397728&c=cf
14495,tyakatyler69,110,3473,1,Romans,256663&c=ae
14497,tokidoki,295,1714,1,Romans,387349&c=34
14498,Scourge,261,1940,1,Romans,388945&c=0c
14500,silver-pelt,82,3968,1,Gauls,387346&c=82
14506,nias,78,4039,1,Romans,399264&c=d1
14518,ryan2007,152,2922,1,Romans,256658&c=ac
14525,Robbo4421,92,3790,1,Romans,247857&c=54
14528,rothesian,215,2298,1,Romans,236697&c=7a
14530,RainbowFairyRhi,56,4538,1,Romans,384947&c=85
14534,Webbo07,275,1839,1,Romans,327906&c=a1
14538,devilchild,239,2104,1,Romans,399333&c=04
14542,Stix the Barber,309,1616,2,Gauls,341729&c=f7|340130&c=93
14544,Bobby,155,2888,1,Romans,242337&c=3e
14553,Baron Von Git,262,1931,1,Romans,281640&c=8e
14555,JOSEPH BLOGGS,246,2044,1,Gauls,382413&c=bc
14560,kenners,493,867,2,Romans,259057&c=e6|259858&c=12
14566,knuffelpoesje,317,1572,2,Gauls,310337&c=6d|309535&c=59
14567,Alcoholic,223,2229,1,Gauls,304703&c=de
14572,mr mortz,344,1435,1,Romans,261565&c=74
14577,muslim,44,4896,1,Romans,271998&c=0f
14578,bishy,269,1881,1,Romans,348911&c=04
14579,Davehereford,197,2475,1,Romans,255935&c=c4
14583,seano,201,2433,1,Teutons,249478&c=6e
14586,Kato,430,1046,2,Gauls,391313&c=31|409746&c=e1
14587,nitros,404,1153,1,Romans,248739&c=0f
14592,Miguel,104,3593,1,Gauls,249546&c=4c
14595,Robbo44211,139,3074,1,Romans,247904&c=bd
14608,Chocabo,198,2466,1,Gauls,349723&c=06
14615,Hathor,105,3572,1,Romans,324899&c=65
14619,SirMADx,442,1005,2,Romans,252748&c=4a|252751&c=f5
14622,Noryt2,103,3617,1,Romans,262259&c=b4
14623,maisy,113,3418,1,Gauls,263866&c=4c
14628,redstag,506,837,2,Romans,355965&c=ab|355164&c=b2
14635,by-product,108,3518,1,Romans,348748&c=d2
14642,OxFo,511,824,2,Teutons,242284&c=c9|243087&c=ca
14651,Gazaa,276,1832,1,Gauls,272809&c=97
14656,ricketts,85,3915,1,Romans,239091&c=d7
14657,hack3r500,118,3345,1,Gauls,386436&c=84
14660,Flash Wolfie,629,595,2,Gauls,300867&c=21|298465&c=6d
14666,davemak,597,656,2,Romans,370532&c=55|369730&c=c8
14670,BirdsEye,136,3104,1,Romans,308685&c=50
14677,loz0993,94,3763,1,Romans,327917&c=dc
14687,coolbrian123,44,4895,1,Romans,282431&c=1e
14688,charizard6377,254,1992,1,Romans,363981&c=df
14692,whitestar9,203,2407,1,Romans,362373&c=20
14693,NoniRonny,365,1341,1,Romans,351155&c=fd
14698,Piriton,208,2363,1,Gauls,391262&c=a3
14721,polo,210,2349,1,Gauls,388928&c=d9
14729,liciasmum,240,2096,1,Romans,247958&c=ac
14734,lucifa,412,1119,1,Romans,269618&c=0c
14737,Izzys Mommy,1100,218,3,Romans,299272&c=ad|301675&c=d5|300073&c=fc
14739,korbec,33,5230,1,Teutons,356755&c=d7
14744,Taj,406,1144,2,Gauls,314290&c=db|279232&c=0a
14755,Flash_gordon,78,4038,1,Romans,251976&c=ce
14765,stelowie,178,2654,1,Romans,245465&c=61
14767,The Billster,470,920,1,Romans,316096&c=2e
14768,gwrb1,24,5512,1,Romans,242278&c=2f
14777,ajax,50,4733,1,Romans,388144&c=25
14785,Willow636,42,4948,1,Romans,404896&c=a4
14790,lLittleLadyLou,48,4788,1,Gauls,324108&c=5b
14801,TrueOgre,362,1359,1,Teutons,388831&c=71
14807,killer453453453,110,3472,1,Romans,267853&c=4e
14808,ninna,306,1641,1,Romans,378548&c=a9
14818,prince-tom14,116,3380,1,Romans,400123&c=16
14838,booradley,199,2456,1,Romans,333719&c=7d
14856,RTR,201,2432,1,Romans,244652&c=7b
14862,Jester46,377,1280,1,Romans,271136&c=b3
14863,The Donmans,434,1037,1,Romans,255117&c=59
14890,SirJezza,90,3828,1,Gauls,352929&c=5b
14893,Andrewdlucas,65,4314,1,Romans,290453&c=0d
14895,azza_macca,110,3471,1,Romans,323105&c=44
14909,lorri3e,74,4139,1,Romans,243098&c=71
14912,oileis back,127,3214,1,Romans,275222&c=8d
14917,RedDwarf,441,1010,1,Gauls,241496&c=74
14928,kragoll,240,2095,1,Romans,250265&c=a2
14942,Alex Monroe,385,1241,1,Gauls,247947&c=f5
14944,walshy341,98,3704,1,Gauls,242309&c=15
14946,Azgardia,205,2385,1,Romans,285469&c=72
14948,davidlin,115,3397,1,Gauls,352930&c=41
14950,saras,169,2740,1,Teutons,383338&c=dc
14951,Leemo,48,4787,1,Teutons,250270&c=ef
14952,Tunic,320,1559,1,Romans,264796&c=40
14956,Big Pete,202,2423,1,Gauls,245531&c=e8
14958,Skeletalangel,106,3553,1,Romans,298281&c=ab
14974,will.kay.2,166,2771,1,Romans,271861&c=f8
14975,XhogemireX,205,2384,1,Teutons,357733&c=f2
14979,JonnyH,223,2228,1,Romans,398516&c=e6
14984,dragonraja,122,3281,1,Romans,335122&c=90
14990,zac100797,100,3670,1,Romans,241533&c=2e
14991,Battleaxe,163,2805,1,Romans,397736&c=93
15001,pippa,76,4091,1,Romans,360761&c=09
15013,bobo,43,4918,1,Romans,243144&c=44
15018,zalera616,71,4190,1,Romans,352935&c=42
15032,The Biscuit,304,1654,1,Gauls,247954&c=8b
15041,Briggzy,75,4116,1,Teutons,365741&c=14
15047,JeffHooray,132,3146,1,Gauls,396137&c=4d
15050,ellie2194,94,3762,1,Romans,349539&c=6d
15051,Fraserw,168,2750,1,Teutons,388076&c=44
15056,Tiff,34,5197,1,Teutons,237513&c=51
15060,bulldog64,62,4381,1,Romans,275234&c=69
15063,seanyc123,258,1963,1,Romans,404129&c=3b
15068,conor_245,102,3630,1,Teutons,362356&c=90
15070,Blooper,381,1260,1,Romans,367972&c=a8
15075,Rachinal,194,2506,1,Romans,247168&c=bc
15079,Chirrup,103,3616,1,Romans,235081&c=9c
15080,Bucolix,128,3202,1,Gauls,286459&c=2e
15087,MissN23,287,1768,1,Romans,270424&c=06
15096,Katelin,21,5625,1,Teutons,408128&c=7e
15101,georgemears,57,4509,1,Gauls,326298&c=bd
15104,Elfie,193,2518,1,Romans,288861&c=13
15112,braveatheart,89,3848,1,Teutons,275238&c=d8
15114,danielle_r,68,4247,1,Teutons,235916&c=e8
15116,grimreaper,243,2071,1,Teutons,235096&c=15
15119,Dunce,143,3026,1,Gauls,285460&c=b5
15120,Batus,306,1640,1,Romans,239859&c=4d
15123,Irontooth 3,79,4016,1,Romans,234277&c=28
15135,MangoManny,73,4152,1,Teutons,373751&c=e8
15136,Temeraire,163,2804,1,Gauls,403276&c=ac
15152,thecol,378,1273,1,Romans,394546&c=22
15153,bigdavejob,241,2085,2,Romans,397650&c=cf|396848&c=99
15158,emilybossy,97,3722,1,Romans,376790&c=ce
15159,booby,319,1563,1,Gauls,242259&c=e2
15167,Lord_Ben_IV,181,2623,1,Gauls,302484&c=7b
15174,simon96,235,2127,1,Gauls,239934&c=30
15180,Gromagrim,237,2118,1,Teutons,233506&c=a7
15182,Lynx.,199,2455,1,Romans,247164&c=fa
15184,baddernator,569,714,2,Teutons,280043&c=53|275227&c=c8
15185,ssk,167,2756,1,Romans,372151&c=b9
15199,bluetopia,202,2422,1,Romans,368914&c=a6
15203,Immortis,218,2276,1,Romans,363321&c=e0
15207,Yhax,161,2820,1,Romans,254291&c=cb
15209,werewolfz,250,2022,1,Romans,363992&c=95
15214,Eru,350,1408,1,Gauls,259924&c=d6
15222,Trowel,85,3914,1,Gauls,306466&c=6c
15226,Death of hell,77,4063,1,Romans,398482&c=ea
15227,arnill,156,2881,1,Gauls,398496&c=e3
15228,nem the slayer,348,1415,2,Romans,257578&c=40|249550&c=3e
15229,tombarnett92,182,2611,1,Romans,243929&c=94
15235,Chew,288,1763,2,Gauls,356933&c=b0|356132&c=63
15237,chunk2uk,47,4810,1,Romans,377603&c=17
15238,hupperpupper,314,1589,1,Gauls,320704&c=96
15247,banana_rama14,81,3984,1,Teutons,255169&c=ba
15261,matiebob2,109,3493,1,Romans,398484&c=08
15263,PC WORLD,562,734,2,Teutons,280033&c=cf|280034&c=6a
15265,bex1313,94,3761,1,Teutons,361568&c=28
15267,fearlesswon,260,1949,1,Gauls,399279&c=dd
15270,Zulu,263,1924,1,Romans,333521&c=46
15277,kings of chaos,401,1164,1,Romans,302281&c=2c
15280,timmyace,36,5136,1,Romans,397673&c=66
15284,the mohawk,262,1930,1,Gauls,344125&c=fc
15286,jeesto,291,1745,1,Romans,250360&c=76
15300,cbazza,110,3470,1,Romans,385740&c=6b
15303,Lippy,158,2854,1,Romans,362367&c=c9
15304,Whlboy,479,895,2,Gauls,248749&c=d1|248720&c=c6
15306,tuey,128,3201,1,Gauls,397701&c=d5
15312,Princess_Iella,62,4380,1,Romans,282267&c=86
15320,stickman122,67,4274,1,Gauls,267867&c=01
15323,Cibby,241,2084,1,Romans,263994&c=38
15328,Smokey,183,2599,1,Romans,335317&c=8c
15329,the lost,169,2739,1,Romans,244716&c=1d
15331,Tom The Violent,190,2544,1,Romans,375343&c=68
15333,Deviler,109,3492,1,Gauls,247073&c=1d
15335,drummergoth,55,4574,1,Romans,254262&c=4e
15338,eddieroofe,375,1288,1,Romans,268810&c=e4
15344,Orion,77,4062,1,Romans,243886&c=17
15345,fenrey,127,3213,1,Gauls,263998&c=a8
15348,autarkis84,137,3097,1,Romans,365576&c=8e
15350,CVVT,87,3879,1,Romans,398518&c=98
15352,whitefriar,328,1511,2,Romans,323907&c=bd|324708&c=9e
15362,Saz Army,163,2803,1,Romans,399280&c=ba
15363,Jakaren,179,2643,1,Romans,251069&c=71
15372,will123,175,2692,1,Gauls,246275&c=8b
15378,iceman,71,4189,1,Romans,343936&c=82
15379,liddleman,221,2251,1,Romans,274263&c=da
15381,theodoric,296,1706,1,Teutons,292859&c=c7
15396,rinceweind,234,2139,1,Romans,270261&c=c2
15397,jake350,167,2755,1,Romans,318301&c=c2
15403,mr dude,205,2383,1,Romans,293473&c=38
15415,Fwapp,238,2110,1,Teutons,311895&c=f7
15421,anthrax,453,969,2,Gauls,245474&c=11|243816&c=3f
15426,sameus,245,2051,1,Gauls,371341&c=bf
15431,Mz.Frankenstein,41,4970,1,Romans,373596&c=8e
15437,radwanderer,193,2517,1,Romans,240710&c=c9
15444,Tullius Decula,249,2027,1,Romans,343925&c=3b
15449,zed,460,946,2,Romans,314503&c=a9|251183&c=08
15453,Ipplepen,203,2406,1,Romans,405684&c=8c
15454,Satans Serpent,137,3096,1,Romans,387356&c=69
15457,Avxh558,169,2738,1,Romans,408123&c=cc
15459,Satans Spawn,96,3736,1,Romans,399342&c=3c
15461,leprechaun man,77,4061,1,Romans,275054&c=36
15462,Angry Junkie,148,2962,1,Romans,349740&c=0e
15472,mikehull,322,1547,1,Gauls,384952&c=fc
15481,Vattic,171,2724,1,Romans,392147&c=52
15485,jonnyjm,106,3552,1,Romans,325501&c=40
15505,tweets,183,2598,1,Gauls,339118&c=4b
15507,Xianth,233,2151,1,Gauls,251851&c=5c
15510,Riccyardo,175,2691,1,Romans,325716&c=44
15512,ifihadwords,366,1337,1,Romans,286258&c=33
15516,emofag666,82,3967,1,Gauls,319893&c=67
15517,contrast,46,4839,1,Romans,362550&c=08
15520,Raider,162,2814,1,Romans,347335&c=18
15523,Felix Jager,156,2880,1,Romans,388821&c=80
15525,six-six-six,137,3095,1,Romans,392951&c=02
15531,hllfsh,214,2310,1,Teutons,369749&c=77
15556,mmmuffins,306,1639,1,Romans,242255&c=5b
15559,Naughty,845,356,3,Teutons,243148&c=8a|244750&c=ad|243950&c=68
15566,paulpoyser,200,2442,1,Romans,356804&c=58
15567,rogue,153,2906,1,Gauls,370405&c=6c
15576,dogod,103,3615,1,Gauls,251894&c=bc
15579,DeltaO7,151,2936,1,Romans,385710&c=3a
15581,trish,315,1584,1,Romans,296689&c=d1
15582,binbow,288,1762,1,Romans,255888&c=84
15585,hamo,70,4207,1,Romans,317502&c=de
15593,jarvo,184,2590,1,Romans,336733&c=ed
15596,Becz,228,2198,1,Romans,390502&c=fb
15597,supermonkeykong,210,2348,1,Romans,389692&c=23
15607,mut_tley,96,3735,1,Gauls,303083&c=87
15609,hellojoe,93,3776,1,Gauls,308885&c=41
15611,westy,197,2474,1,Romans,305485&c=8f
15612,Ghostbone,115,3396,1,Gauls,388039&c=ce
15613,Jonnyh730,45,4867,1,Romans,248743&c=22
15615,Horselord,221,2250,1,Gauls,276662&c=66
15618,matt993,46,4838,1,Romans,243923&c=74
15619,rob,50,4732,1,Romans,254371&c=89
15620,scotanim,209,2353,1,Romans,307278&c=de
15629,twiggy95,63,4359,1,Romans,343937&c=c9
15632,Buzz,308,1624,1,Romans,243902&c=47
15634,XXX Hardcore,118,3344,1,Romans,262390&c=1d
15639,pharaohsback,77,4060,1,Romans,379207&c=d1
15640,Clarkey boy,295,1713,1,Gauls,295263&c=22
15643,arthur brooker,88,3865,1,Gauls,299266&c=3d
15645,heart229,66,4292,1,Romans,252761&c=5b
15655,fairyfaith13,33,5229,1,Romans,336919&c=e0
15665,supa_tom,36,5135,1,Romans,372939&c=ec
15673,Herdy,81,3983,1,Romans,399300&c=ef
15675,stan2040,199,2454,1,Romans,333714&c=c1
15682,Deathstalker,235,2126,1,Romans,327307&c=21
15694,Cherie,248,2033,1,Teutons,399315&c=84
15695,-x-Kelly-x-,152,2921,1,Romans,303882&c=a1
15696,mensky,293,1734,1,Romans,368139&c=bd
15699,Destroy-4646,70,4206,1,Romans,396075&c=b9
15701,john_marshy,46,4837,1,Romans,340118&c=44
15706,westy_1,33,5228,1,Romans,281469&c=28
15708,cammy,46,4836,1,Romans,338519&c=d6
15710,Nostrebor,183,2597,1,Romans,244674&c=46
15712,Denaro,158,2853,1,Gauls,286445&c=96
