3176,Olivia,1223,178,3,Romans,188,283993&c=62|283991&c=40|283992&c=18
3179,sammyj,97,3725,1,Gauls,789,362480&c=18
3181,Shelli90,111,3456,1,Teutons,808,324864&c=09
3185,kawasaki,817,396,3,Gauls,33,366441&c=4d|367242&c=80|366440&c=3b
3194,MutantMushroom,450,1002,2,Gauls,236,275136&c=9b|275938&c=4f
3206,Devastrus,625,625,3,Teutons,116,300723&c=e7|299922&c=90|297521&c=19
3215,quadrant1,949,300,3,Romans,75,275147&c=8f|273549&c=1f|273545&c=6e
3216,Hujjel,103,3623,1,Romans,,272738&c=b7
3217,leah_aka,247,2054,1,Romans,,368066&c=54
3224,jaguar,481,910,2,Teutons,33,347991&c=48|352796&c=f8
3227,gerland,182,2622,1,Teutons,527,356084&c=64
3239,dimension2,426,1085,2,Gauls,131,276727&c=82|276726&c=30
3245,ShadowLDR,118,3365,1,Gauls,181,285597&c=79
3248,Blueroan,310,1636,1,Gauls,181,343179&c=4b
3250,teh_hexodus2,473,927,2,Teutons,425,359221&c=f7|357616&c=68
3257,jayne2610,126,3235,1,Gauls,244,296020&c=b5
3258,jamesoakman,279,1822,1,Romans,120,325665&c=49
3261,Hollie Goulden,78,4046,1,Romans,,361622&c=a2
3266,lisabennett,239,2125,1,Romans,,289603&c=1d
3267,daisy,453,995,1,Teutons,612,293517&c=35
3269,nitekreechr,322,1568,1,Romans,789,338477&c=14
3275,warren11,679,549,2,Teutons,53,364869&c=dd|500226&c=e1
3276,joe,379,1284,1,Romans,527,355282&c=ff
3278,ace_man,112,3436,1,Gauls,,312849&c=0c
3286,kazbrad3,295,1735,1,Teutons,848,349683&c=22
3288,Irakan,342,1456,1,Gauls,255,320056&c=3e
3292,frenchsteff,658,570,2,Romans,114,347279&c=94|348081&c=97
3295,ellayas,213,2324,1,Teutons,,365649&c=93
3296,Beelzebub,867,353,2,Romans,721,364031&c=59|364032&c=33
3306,Yorkie,781,437,2,Gauls,116,301523&c=bf|299919&c=2a
3307,King Gibbo,435,1054,2,Romans,767,275948&c=9a|269540&c=08
3311,loony,435,1053,1,Gauls,61,274332&c=31
3313,jvogel,569,735,1,Romans,539,289517&c=50
3323,picklepuss,48,4783,1,Romans,,352884&c=61
3324,keano,132,3159,1,Teutons,16,341677&c=e0
3326,TasoGoneWild,109,3502,1,Romans,391,344882&c=c0
3328,taxrelief,852,366,3,Gauls,98,334361&c=5e|319145&c=df|319948&c=96
3332,purple flames,321,1576,2,Gauls,181,339171&c=d6|343841&c=a8
3335,FENG,1100,230,3,Gauls,79,294323&c=ae|257607&c=50|258409&c=e7
3336,jodieneve,246,2062,1,Teutons,527,362477&c=ae
3337,Rallyeroyal,461,960,1,Gauls,539,274350&c=b7
3339,THE WARRIORS,588,687,2,Gauls,243,340076&c=8a|340876&c=25
3346,jstar,464,953,1,Gauls,33,335965&c=70
3349,Finian,365,1357,2,Romans,120,368060&c=fa|368860&c=2c
3350,Joe Rombie,217,2288,1,Gauls,61,308842&c=3e
3355,Thirteen,308,1647,2,Gauls,,364848&c=74|367251&c=0e
3356,Son of Feng,440,1035,2,Teutons,79,299223&c=d9|249594&c=12
3357,Hellview,259,1962,1,Romans,246,364847&c=d6
3358,frenzy,403,1182,2,Romans,120,327265&c=8d|420982&c=de
3360,Max,1819,79,5,Romans,721,306439&c=61|242407&c=5f|238417&c=3a|237616&c=b5|228001&c=68
3362,vicster,312,1622,1,Romans,160,368864&c=14
3363,Jamonit,300,1698,1,Gauls,,275151&c=00
3369,ronnieboy99,55,4591,1,Gauls,340,281523&c=f7
3370,Dogfish,212,2333,1,Gauls,,308043&c=9a
3374,BigBalls,538,786,2,Gauls,,305636&c=4a|300822&c=96
3377,Turin,146,2989,1,Romans,565,311248&c=cb
3379,Clawbeast,2765,14,5,Gauls,75,275941&c=f2|278341&c=18|283893&c=11|284689&c=bc|283155&c=17
3381,peachy,98,3710,1,Romans,171,353604&c=16
3395,topher,448,1009,1,Romans,33,339974&c=2a
3397,Tenrai,172,2718,1,Romans,151,360876&c=c9
3400,curtis congreve,536,795,2,Romans,33,328754&c=95|327113&c=04
3404,bullo,604,658,2,Romans,116,276759&c=9c|275958&c=f0
3406,Necro_Daedalus,729,495,2,Romans,767,304833&c=64|320223&c=85
3407,Jim1810,272,1874,1,Gauls,81,320859&c=95
3409,wooly,297,1723,2,Romans,767,283186&c=36|283188&c=5f
3410,scarmace,274,1861,1,Teutons,288,281580&c=f1
3411,chrisb,195,2506,1,Romans,,361626&c=3b
3412,King Leonidas,262,1943,1,Romans,131,342379&c=1b
3414,efkBowman,1356,157,4,Teutons,116,273536&c=30|279948&c=ad|213441&c=8d|215841&c=88
3416,Orchid,204,2420,1,Teutons,255,360085&c=62
3419,vIV,1273,170,3,Gauls,181,274347&c=0f|351840&c=05|352639&c=37
3420,raver,122,3295,1,Romans,,360022&c=2c
3423,aj1001,245,2068,1,Gauls,,331159&c=6d
3428,SeanP,101,3658,1,Teutons,56,365666&c=74
3436,FantasySerenity,147,2978,1,Gauls,219,327154&c=85
3445,philijane,469,937,1,Romans,33,342376&c=08
3448,thehangmanlives,794,425,2,Romans,33,292010&c=0d|292009&c=55
3452,Woodsie101,514,833,1,Romans,243,363276&c=0e
3459,Autioch,165,2785,1,Romans,100,318339&c=7e
3463,tucker,627,622,3,Gauls,120,368057&c=1e|367257&c=53|366457&c=fb
3465,stuart12321,620,634,2,Romans,79,279172&c=4c|235144&c=11
3466,squiv,308,1646,1,Gauls,527,302429&c=b1
3477,onepuff,2136,47,5,Romans,159,361676&c=b2|358469&c=78|350464&c=33|348863&c=ef|360161&c=80
3478,chief_ebsky,186,2581,1,Teutons,708,268728&c=8a
3480,foggy_2005,330,1511,1,Romans,221,303233&c=da
3481,PLightstar,291,1759,1,Romans,54,290405&c=5f
3499,Grim,910,323,3,Gauls,116,317534&c=49|314322&c=e7|315126&c=07
3505,kastrioti,2491,24,4,Teutons,89,314452&c=a0|309651&c=05|308851&c=3e|308850&c=7b
3506,soca_bunnie,215,2308,1,Teutons,708,289511&c=4e
3507,paul1234,740,477,3,Gauls,73,275956&c=22|267942&c=d6|256727&c=b6
3509,petitsuisse,334,1490,1,Romans,848,367259&c=39
3511,Rush88,391,1231,1,Gauls,181,274343&c=fb
3514,BennyBlanco,3274,7,7,Teutons,159,359288&c=a5|353691&c=4e|358491&c=a3|344066&c=c2|344860&c=15|374537&c=c8|374544&c=dd
3515,Tito the Titan,1553,117,4,Teutons,159,367278&c=15|367280&c=95|365678&c=19|377680&c=ff
3517,Luders,1189,189,4,Gauls,159,343285&c=25|344087&c=c4|326450&c=9c|415439&c=07
3528,genghis_ghan,210,2355,1,Romans,,367289&c=a1
3534,monsterloonie,690,532,2,Romans,120,372867&c=27|374472&c=d1
3539,FaT MaN,792,429,3,Romans,243,353688&c=f7|355289&c=11|357693&c=4d
3540,crofty789,194,2514,1,Romans,246,346385&c=88
3544,The one & only,706,518,2,Teutons,848,368053&c=5b|368052&c=59
3546,bigone,1317,163,4,Teutons,89,308046&c=c4|308047&c=fc|302455&c=76|302456&c=3b
3549,Silver_Tarsk,258,1970,1,Romans,143,292714&c=8a
3550,talysen,406,1167,1,Gauls,539,291913&c=d9
3551,Ladybug,358,1387,2,Romans,763,270328&c=f3|269527&c=c4
3553,blazefighter,510,842,1,Gauls,107,362415&c=2d
3558,skorpion 1,611,643,3,Gauls,803,356003&c=f5|356004&c=a2|356005&c=4c
3561,grimster1954,296,1729,1,Gauls,,272755&c=51
3562,Sakarai,236,2144,1,Romans,223,292018&c=a3
3564,OiGoi,294,1744,1,Teutons,163,366436&c=06
3565,Babylon,251,2021,1,Teutons,763,356090&c=ee
3569,naynay123,93,3782,1,Romans,,281590&c=7d
3574,berlin,488,890,2,Teutons,61,306445&c=ad|305430&c=41
3575,freddy,587,688,2,Romans,89,289611&c=62|247142&c=2b
3576,Jinniepig,219,2280,1,Gauls,8,271142&c=a2
3579,elleminnowpee,281,1815,1,Teutons,545,272766&c=27
3580,kill or cure,297,1722,1,Gauls,120,369668&c=20
3584,Apex Summit,556,757,2,Romans,,364086&c=1d|364890&c=e3
3586,notts,255,1997,1,Gauls,207,369651&c=fe
3593,Exelferon,142,3036,1,Romans,28,271941&c=6f
3602,spaffman2,860,359,2,Romans,243,345686&c=ea|368902&c=11
3605,Amitlu,199,2475,1,Teutons,650,367286&c=2d
3606,mercy,1141,207,4,Romans,116,272730&c=0e|273534&c=b9|271931&c=af|271131&c=48
3607,Sickskillz25,241,2101,1,Gauls,617,352090&c=71
3609,RED,4721,1,8,Romans,803,356001&c=f8|375200&c=2b|372794&c=40|373595&c=9b|375201&c=27|373597&c=ee|372799&c=30|372796&c=0c
3610,psm_steve2,499,865,2,Romans,61,269524&c=62|269523&c=69
3618,jordanj07,301,1690,1,Teutons,,284803&c=96
3620,Tomecik,1391,145,4,Teutons,75,323943&c=5f|307125&c=32|323144&c=a8|323929&c=d7
3621,Scipio,2480,25,6,Romans,79,271159&c=71|255990&c=cc|262406&c=37|272761&c=3d|264820&c=0d|264019&c=55
3624,iamdacheese,378,1288,1,Gauls,79,281595&c=42
3629,erik16,131,3171,1,Romans,617,297515&c=2e
3630,Dominika,426,1084,1,Gauls,255,295918&c=10
3631,lele,773,445,3,Gauls,159,368077&c=29|370481&c=7b|421046&c=69
3635,notell,957,291,2,Romans,89,321666&c=52|322468&c=52
3636,DarrellLeon,162,2820,1,Gauls,28,276776&c=09
3639,thedestoyer,427,1082,1,Romans,612,369657&c=d1
3640,kael101,1466,129,4,Gauls,721,326343&c=95|327944&c=e3|328734&c=5d|322321&c=0b
3641,Pillage,510,841,2,Romans,188,314330&c=0e|315132&c=d3
3645,jools,1356,156,3,Gauls,89,313654&c=f2|314456&c=c1|301630&c=c7
3651,Steviepie,931,313,3,Teutons,243,327269&c=bb|328071&c=10|326473&c=44
3652,pilch,858,362,3,Teutons,159,356893&c=83|370509&c=2b|356092&c=c0
3654,gibson,191,2539,1,Romans,336,367232&c=c6
3656,Yeknom,216,2301,1,Teutons,278,348887&c=7b
3658,elliebellie,328,1530,1,Gauls,89,288005&c=4e
3659,madmerlyn,1083,240,2,Gauls,159,361692&c=9d|392957&c=bb
3661,mikalye,962,284,2,Romans,243,368873&c=dc|361686&c=8a
3665,RevDavid!,300,1697,1,Gauls,65,274320&c=ea
3668,shirleyyau,2044,53,5,Gauls,803,356799&c=ea|372755&c=e2|373556&c=fc|371954&c=8a|371152&c=9b
3670,cannonfodder82,288,1773,2,Teutons,336,277510&c=65|317648&c=cb
3672,gang death08,5,6344,1,Romans,314,344885&c=1e
3674,rattus,223,2248,1,Gauls,203,295917&c=f2
3676,caz,91,3811,1,Romans,254,278385&c=a4
3677,zybyx,308,1645,2,Gauls,,316057&c=e8|316858&c=88
3678,Jazz Man,315,1607,1,Romans,,349586&c=f0
3679,chilli7,392,1225,1,Romans,,314455&c=cb
3680,alto,1667,98,3,Teutons,89,299233&c=85|297629&c=1e|296026&c=3b
3683,Malasombra,578,713,1,Romans,248,355997&c=8f
3685,littlellama,124,3265,1,Teutons,700,296827&c=09
3686,alshy,1003,268,3,Gauls,116,315930&c=32|318334&c=88|315931&c=3d
3695,Surreywolf,669,556,2,Romans,53,335280&c=d4|331274&c=02
3701,downsiders,399,1197,1,Romans,173,327273&c=4c
3702,M477-M4N-W4R,335,1485,1,Gauls,120,370471&c=27
3706,boudicca1,371,1325,1,Gauls,697,364025&c=fe
3709,lord battle,110,3481,1,Gauls,7,364886&c=a5
3712,combatdoc,433,1064,1,Romans,34,323142&c=8d
3715,Trixa,164,2793,1,Teutons,60,292716&c=45
3718,gingerdude,297,1721,1,Teutons,61,319137&c=38
3719,jym,553,763,3,Gauls,89,302437&c=c4|303239&c=1a|301636&c=a0
3723,lilgreenman,282,1806,1,Gauls,297,291113&c=bc
3726,boob,404,1176,2,Romans,133,295222&c=9d|257590&c=9a
3732,Kitsune,176,2684,1,Gauls,39,325542&c=02
3733,A Memory,14,5913,1,Gauls,,277576&c=46
3738,peeky,278,1828,1,Teutons,612,307245&c=50
3746,mark761,565,750,2,Teutons,73,279180&c=ca|278381&c=bd
3748,Aled77,640,591,1,Romans,79,275166&c=59
3749,Psycho Darko,220,2272,1,Romans,377,292817&c=1f
3751,NickStar,987,277,3,Teutons,606,280793&c=57|253582&c=06|250378&c=2d
3752,cohort16,118,3364,1,Romans,164,351191&c=c1
3756,psip,881,341,2,Romans,89,315257&c=f5|315255&c=37
3765,Blade 66,500,862,1,Teutons,159,366487&c=a8
3768,poomehellt3,570,730,1,Romans,93,271143&c=5e
3771,ABShadow,571,729,2,Gauls,79,271961&c=f2|272763&c=1e
3772,BRY3,412,1141,2,Gauls,171,360813&c=de|360812&c=e6
3776,Olive71,384,1263,1,Gauls,53,332075&c=55
3778,Python238,622,629,2,Gauls,89,305640&c=98|306441&c=04
3780,Bowinarow,152,2934,1,Romans,,281592&c=58
3781,soulman3854,208,2370,1,Romans,163,364018&c=11
3792,fatlad2,261,1950,1,Gauls,,316058&c=24
3793,Digging Mole,1376,148,4,Gauls,116,308726&c=56|307116&c=9d|357444&c=1a|308725&c=10
3796,Kromar,397,1208,2,Gauls,185,283909&c=e5|283109&c=74
3805,Vampiro.the.Dik,388,1246,1,Romans,34,369652&c=a4
3806,Induce,452,1000,1,Romans,120,274324&c=4b
3811,chrisb12,232,2176,1,Gauls,218,366429&c=b8
3812,polymorph,2230,41,4,Romans,89,311253&c=ad|312063&c=bf|312864&c=78|312064&c=05
3815,Only,359,1383,1,Romans,120,313528&c=51
3820,manogre,204,2419,1,Gauls,,295221&c=71
3823,kitty kats,425,1089,1,Gauls,,368045&c=ca
3824,Godfather,294,1743,1,Romans,,369666&c=d6
3825,dozyrozy,179,2655,1,Gauls,,300835&c=f8
3826,welshlad6,127,3221,1,Gauls,207,369655&c=87
3831,a11fattank,183,2608,1,Romans,,334357&c=6c
3833,Sleepereze,569,734,2,Gauls,789,335277&c=72|335276&c=72
3835,Toxick,2081,50,5,Gauls,53,298427&c=7c|322512&c=b4|320920&c=34|331320&c=ee|321711&c=44
3838,Crack,454,990,2,Teutons,33,359210&c=6f|640015&c=cf
3841,jayv88,793,428,3,Romans,120,372069&c=6d|370466&c=c6|370467&c=c9
3842,facebook,732,490,2,Romans,98,354393&c=7b|355194&c=3f
3846,Captain Spasm,112,3435,1,Teutons,,360091&c=fb
3847,Bigus Maximus,2010,56,4,Romans,116,314328&c=46|315929&c=f7|314327&c=83|313529&c=98
3848,Rohan,1654,101,4,Teutons,243,341683&c=d8|352101&c=dc|337640&c=31|337639&c=fd
3849,Fee,335,1484,1,Romans,,318460&c=df
3857,AppleTiger,367,1344,1,Romans,235,370461&c=85
3866,lfcfan1979,1821,78,4,Romans,33,353693&c=51|354497&c=ea|353695&c=ae|234296&c=67
3870,teh_gamemaster,1650,102,4,Romans,53,370475&c=7b|346459&c=83|359268&c=ef|375278&c=f2
3873,Hindler,777,441,3,Romans,243,351291&c=13|350486&c=1d|349692&c=61
3874,gregorys mob,194,2513,1,Romans,,287209&c=c0
3879,Moron,469,936,2,Gauls,89,288812&c=b6|289614&c=3a
3882,Corleone,1614,107,4,Romans,75,270336&c=f2|269535&c=5b|270337&c=c9|267934&c=e5
3887,mattavenger,159,2857,1,Romans,246,314333&c=b2
3890,kiltie2003,104,3602,1,Gauls,232,307244&c=2f
3891,imac,3127,8,6,Romans,721,314457&c=d1|310458&c=75|306449&c=4d|312056&c=85|312058&c=36|312059&c=73
3892,Lady FisherHawk,700,522,3,Teutons,89,310452&c=c8|315254&c=24|138972&c=19
3893,Wagenhund,226,2222,1,Teutons,143,292713&c=70
3894,oz0401,1242,175,3,Romans,79,323140&c=e7|256789&c=ca|257591&c=e8
3895,chuchu,770,449,2,Gauls,34,308727&c=eb|311129&c=15
3898,WeeGoose,498,869,2,Romans,612,275121&c=00|275118&c=e1
3901,mephisto,193,2525,1,Romans,270,279991&c=fc
3903,Andy16,1742,89,4,Gauls,116,370451&c=d9|370452&c=04|372858&c=7f|372057&c=89
3904,Gar,864,358,3,Gauls,75,270335&c=ce|271939&c=8e|271138&c=df
3911,Packer,203,2434,1,Romans,,275175&c=e7
3916,lucubratonis,219,2279,1,Gauls,100,339168&c=06
3922,sexysweeteyes,21,5629,1,Teutons,,319939&c=dc
3927,elshout,141,3049,1,Romans,,287111&c=32
3928,cleverbum,273,1865,1,Teutons,,351288&c=ed
3938,Stedz,228,2209,1,Romans,246,306322&c=e0
3941,old.man,915,318,3,Romans,159,324069&c=2e|323268&c=7b|324068&c=b9
3945,martinsb,309,1640,1,Teutons,377,328750&c=76
3946,laszlo,879,343,2,Gauls,75,271147&c=d0|268741&c=d2
3947,qadreena,187,2577,1,Teutons,80,367237&c=ea
3953,windowlady4,78,4045,1,Teutons,,327147&c=82
3958,nas,90,3830,1,Teutons,754,295113&c=b2
3961,Oakey,1420,140,4,Romans,116,279910&c=98|284714&c=f8|271900&c=a2|448164&c=12
3964,Kaili,85,3909,1,Romans,297,303922&c=73
3974,stevatome,482,905,1,Teutons,33,371259&c=06
3980,4bz,582,701,2,Teutons,89,291218&c=b8|291220&c=6c
3981,ndrw_price,106,3566,1,Romans,246,315131&c=58
3982,dreamking32,188,2567,1,Gauls,,334358&c=49
3987,_hector_,216,2300,1,Romans,345,302438&c=4f
3988,Buckman,246,2061,1,Romans,,359287&c=72
3994,baldhead,593,681,2,Gauls,79,273564&c=82|273565&c=64
4003,R107,601,663,2,Gauls,79,271156&c=23|255980&c=3e
4004,del,187,2576,1,Romans,,372072&c=51
4005,Smiley,285,1788,1,Romans,133,294424&c=aa
4011,Kakkulapio,174,2699,1,Gauls,160,371270&c=bb
4013,Ligarf,556,756,2,Gauls,387,370455&c=94|404898&c=bf
4016,longbow1,62,4383,1,Romans,821,341570&c=50
4022,fugitive town,807,411,2,Gauls,721,372862&c=f0|373664&c=1c
4023,madmax,2537,23,5,Teutons,159,372066&c=30|384080&c=ce|381674&c=bd|379274&c=49|370462&c=d4
4030,cherry,128,3204,1,Teutons,221,284797&c=7b
4033,Greyfield,292,1754,1,Romans,848,350488&c=34
4034,bdark,456,981,2,Romans,53,337680&c=8c|336878&c=6b
4035,Yusuf,382,1270,2,Teutons,53,367282&c=8f|368083&c=9c
4038,colins crushers,434,1059,1,Romans,,351289&c=96
4039,mpbgb,634,606,2,Romans,159,337684&c=9e|324094&c=23
4040,Anubis4,297,1720,1,Romans,107,360013&c=8f
4041,Tracy,370,1330,1,Romans,377,361612&c=7d
4043,sl2ai,669,555,2,Teutons,243,328073&c=fa|327274&c=f2
4050,Gingercass,326,1536,1,Romans,79,272762&c=e0
4052,hilt69,176,2683,1,Teutons,200,275165&c=20
4054,DropDeadRed2,351,1417,1,Romans,539,291112&c=86
4056,fenring69,1377,146,3,Romans,539,293621&c=c1|295224&c=56|294420&c=bd
4057,darknessie,113,3423,1,Gauls,848,358490&c=e0
4063,Jeebes,3895,4,7,Teutons,98,336759&c=8a|379235&c=ec|376824&c=44|378429&c=cf|380833&c=8d|381632&c=b4|381631&c=42
4065,FinB,152,2933,1,Teutons,,276707&c=7d
4066,Cross,469,935,2,Romans,75,283904&c=1a|282296&c=27
4073,Rolf,1192,188,3,Gauls,721,367241&c=91|400069&c=f4|356662&c=37
4076,callum,349,1430,1,Romans,171,345579&c=e8
4078,Cocidius,460,964,1,Gauls,79,292819&c=d5
4080,sam1,949,299,3,Teutons,790,336080&c=7c|333676&c=cb|398549&c=85
4081,siy4eva4,136,3110,1,Romans,223,290414&c=17
4084,greentitch,258,1969,1,Gauls,,320737&c=d0
4085,Babs,265,1925,1,Romans,53,369680&c=dd
4087,SorrelKing,581,704,2,Romans,89,303240&c=91|302439&c=a8
4088,Elvie Tanner,469,934,2,Gauls,61,300030&c=90|298221&c=90
4089,leonidas,307,1655,1,Gauls,133,289612&c=0e
4090,sneekie,269,1899,1,Gauls,120,370482&c=6a
4095,DogManStar,505,852,2,Gauls,33,339163&c=a9|339859&c=18
4107,engish man,306,1660,1,Romans,539,287907&c=7d
4114,darkeneddragon,275,1850,1,Romans,545,266332&c=c4
4116,arnoldo,1730,91,4,Romans,89,318461&c=62|318465&c=34|318464&c=4b|319266&c=cd
4126,felix,606,652,2,Romans,159,361687&c=bc|366517&c=19
4129,heinzel,521,817,2,Gauls,33,368844&c=78|369647&c=92
4138,shadowwarrior,60,4423,1,Gauls,181,308722&c=6b
4154,Joeff,337,1478,1,Gauls,131,330344&c=04
4160,Kitten_kate_0,377,1292,2,Romans,54,265536&c=13|266337&c=f3
4164,Patrick Down He,106,3565,1,Teutons,,376067&c=a1
4165,J1mb0,2957,10,6,Romans,98,350383&c=22|356786&c=01|357593&c=00|356793&c=1f|357595&c=e8|355991&c=fb
4167,rocketronnie,331,1505,1,Romans,255,267154&c=63
4169,loudpax2,727,500,2,Romans,425,368834&c=64|368836&c=80
4171,G. Focker,127,3220,1,Romans,,352096&c=5a
4179,prosser,200,2463,1,Romans,,360099&c=e3
4186,JGG89,186,2580,1,Gauls,218,358397&c=05
4189,kookiez,226,2221,1,Romans,83,327941&c=9b
4194,Browndog,408,1155,1,Romans,243,327275&c=f5
4196,fsmfilms,292,1753,1,Romans,173,364897&c=11
4198,Smallman,131,3170,1,Romans,,272772&c=45
4199,Tallman,118,3363,1,Romans,,309652&c=6e
4201,deathscar,264,1930,2,Teutons,,373655&c=69|389674&c=68
4206,fatmanmclone90,304,1672,1,Gauls,53,372082&c=9c
4207,Christian,566,745,2,Teutons,131,329545&c=fc|330346&c=7b
4209,timo92,267,1911,1,Gauls,162,347977&c=b2
4210,Odys,823,392,2,Romans,53,361699&c=d9|361700&c=9b
4218,german,70,4209,1,Teutons,,267123&c=b6
4219,Horney,2578,21,5,Teutons,75,266328&c=e6|269534&c=08|261530&c=ba|268732&c=d8|264732&c=d7
4225,cremated peach,330,1510,1,Romans,,323936&c=73
4230,v1cky21,104,3601,1,Romans,195,365694&c=da
4235,mixmage,350,1423,1,Teutons,539,291104&c=17
4238,Fu Manchu,540,783,2,Romans,,371246&c=44|368841&c=fa
4239,lisa2,995,272,3,Teutons,53,374489&c=0c|376087&c=f4|378494&c=b1
4243,Korn,219,2278,1,Gauls,,301512&c=62
4244,Bigman,124,3264,1,Romans,,267946&c=86
4246,jomaha,457,975,2,Gauls,33,356898&c=6b|358504&c=87
4247,killukbrisk,231,2185,1,Romans,,358496&c=86
4254,Alonebymyself,554,760,3,Gauls,131,293508&c=cf|293509&c=95|294309&c=a6
4256,Relentless,849,368,2,Romans,98,351985&c=2e|351183&c=ec
4276,limakilo,597,670,2,Romans,98,328746&c=c6|331140&c=55
4278,mossup,424,1092,2,Romans,387,376056&c=15|370442&c=a5
4283,R1cky,362,1372,1,Romans,,360807&c=7d
4287,Ess Jay,470,932,1,Romans,74,323274&c=16
4288,rtl plankers,429,1077,1,Teutons,,272707&c=f2
4293,Lukearoo,465,948,1,Gauls,821,298313&c=e3
4294,noodlebars,750,467,3,Gauls,79,280798&c=85|279997&c=c4|280799&c=23
4296,Twisted,645,583,1,Romans,120,267150&c=69
4297,Florentina,1469,127,4,Gauls,98,359202&c=a5|367200&c=e4|368000&c=43|368001&c=8b
4300,Kal,816,398,2,Gauls,116,341564&c=ed|343957&c=9e
4303,Jimbo 123,770,448,2,Romans,243,343289&c=99|339288&c=d4
4308,Clouds,1058,249,4,Romans,53,364094&c=17|363293&c=55|363292&c=84|362491&c=34
4312,dinky,173,2709,1,Romans,,268712&c=53
4314,ARCHIBALD,577,715,2,Romans,53,375287&c=b5|379292&c=6a
4320,Mirrina,323,1562,1,Teutons,,314326&c=87
4324,bin laden,207,2380,1,Gauls,,336884&c=ba
4326,Mordacai,294,1742,1,Gauls,789,307918&c=74
4329,Magik,324,1555,1,Romans,377,310456&c=ce
4331,dave666,97,3724,1,Romans,,304848&c=18
4334,abetheape,149,2957,1,Romans,182,279996&c=b8
4343,the pasta man,107,3551,1,Romans,297,299913&c=e5
4351,Nightmare Zero,548,770,2,Romans,185,281507&c=a3|280707&c=86
4358,gifford,209,2362,1,Teutons,195,364896&c=0e
4360,x-shortcake-x,129,3191,1,Romans,144,372090&c=5e
4361,anth,115,3404,1,Romans,129,288016&c=f6
4363,Emm,245,2067,1,Romans,53,362497&c=76
4365,mrcjacob,208,2369,1,Romans,379,291906&c=d4
4371,meee,79,4020,1,Teutons,,376082&c=5e
4372,big ducky,107,3550,1,Romans,,267922&c=81
4379,Zodiac78,1971,60,4,Gauls,159,371284&c=82|372889&c=29|374493&c=bf|380168&c=34
4380,littledonk,921,317,3,Teutons,243,348895&c=2b|348109&c=ad|381766&c=b2
4384,Railway Man,597,669,3,Gauls,448,247818&c=a2|247017&c=72|247820&c=a7
4394,tonyburns,835,380,3,Romans,53,326476&c=9f|327277&c=d0|331282&c=3f
4399,knutn,417,1115,1,Teutons,185,267915&c=26
4401,pingking,131,3169,1,Gauls,789,375268&c=28
4410,Blue,265,1924,1,Gauls,379,316063&c=13
4413,parry_02,316,1603,1,Romans,53,374487&c=72
4420,lilly1930,53,4644,1,Gauls,50,271172&c=97
4424,bliss,166,2775,1,Gauls,,300840&c=62
4426,fairyonboard,172,2717,1,Romans,545,283206&c=ef
4432,lilly555,120,3328,1,Romans,565,319934&c=89
4437,Kahlana,555,759,2,Romans,185,281505&c=c0|279101&c=9a
4446,JokeyC,125,3250,1,Romans,550,315260&c=1e
4447,Angelic devil,1085,238,3,Romans,89,307248&c=41|296032&c=b4|296031&c=13
4449,Lorrien,1267,171,3,Romans,116,267911&c=46|266310&c=f1|266308&c=85
4460,Mike,222,2256,1,Teutons,363,270365&c=e7
4461,yamman,1138,210,4,Gauls,33,355296&c=5e|357705&c=4c|429017&c=4a|429016&c=85
4463,lilfello,700,521,2,Gauls,53,372881&c=de|361672&c=8f
4467,Naomiwiz,53,4643,1,Teutons,297,322333&c=8c
4481,torres,260,1957,1,Romans,345,269552&c=98
4483,markyd,944,303,2,Teutons,75,265537&c=99|263938&c=56
4485,weirdguy,2748,15,5,Romans,98,360803&c=99|341571&c=2b|340770&c=2f|340772&c=5e|343176&c=df
4486,Saphira,206,2391,1,Romans,80,374456&c=f6
4487,joshera2,274,1860,1,Romans,131,301513&c=65
4488,toblakai,244,2076,1,Romans,61,369690&c=0a
4493,KING GEORDIE,399,1196,2,Gauls,363,270359&c=3c|223897&c=d2
4495,Battery,235,2154,1,Gauls,234,371283&c=7d
4498,type11,77,4067,1,Teutons,,267151&c=92
4503,TehG,1601,110,4,Romans,98,342364&c=9e|363984&c=01|360783&c=9a|343166&c=af
4505,Azurenex,240,2114,1,Teutons,115,271910&c=36
4507,silver surfer,186,2579,1,Romans,789,340765&c=67
4510,yonutz01,111,3455,1,Gauls,,374481&c=21
4526,absolute,483,901,2,Gauls,425,370436&c=43|370435&c=e1
4528,bunnyboiler,146,2988,1,Romans,,376071&c=78
4534,macedon,171,2728,1,Romans,235,325673&c=80
4539,Arwen,350,1422,1,Romans,539,264736&c=b4
4542,ratchet876,113,3422,1,Romans,144,368893&c=f0
4544,lukes,417,1114,1,Romans,363,310453&c=4b
4554,deddaa,1691,96,4,Teutons,721,373666&c=38|372863&c=4a|374458&c=86|375259&c=1b
4563,akolenon3,2440,30,5,Romans,98,375255&c=61|376854&c=36|374451&c=94|372049&c=2a|373652&c=1f
4564,Fleming,130,3177,1,Teutons,160,372844&c=2d
4565,Bloodwolf,129,3190,1,Romans,,372044&c=3c
4573,spartan1,480,911,1,Romans,,311123&c=a5
4581,shifter,142,3035,1,Gauls,76,295230&c=e7
4585,Zac1000,610,646,2,Teutons,98,376069&c=2f|376075&c=98
4590,Mr Big Daddy,801,418,3,Gauls,79,372088&c=f5|258394&c=54|258393&c=c2
